employee_id,employee_name,month,salary_amount
EMP013,林强,202412,22000
EMP014,黄丽,202401,9000
EMP014,黄丽,202402,9000
EMP014,黄丽,202403,9000
EMP014,黄丽,202404,9000
EMP014,黄丽,202405,9000
EMP014,黄丽,202406,9000
EMP014,黄丽,202407,9000
EMP014,黄丽,202408,9000
EMP014,黄丽,202409,9000
EMP014,黄丽,202410,9000
EMP014,黄丽,202411,9000
EMP014,黄丽,202412,9000
EMP015,张伟,202401,28000
EMP015,张伟,202402,28000
EMP015,张伟,202403,28000
EMP015,张伟,202404,28000
EMP015,张伟,202405,28000
EMP015,张伟,202406,28000
EMP015,张伟,202407,28000
EMP015,张伟,202408,28000
EMP015,张伟,202409,28000
EMP015,张伟,202410,28000
EMP015,张伟,202411,28000
EMP015,张伟,202412,28000
EMP016,李娜,202401,11000
EMP016,李娜,202402,11000
EMP016,李娜,202403,11000
EMP016,李娜,202404,11000
EMP016,李娜,202405,11000
EMP016,李娜,202406,11000
EMP016,李娜,202407,11000
EMP016,李娜,202408,11000
EMP016,李娜,202409,11000
EMP016,李娜,202410,11000
EMP016,李娜,202411,11000
EMP016,李娜,202412,11000
EMP017,王磊,202401,40000
EMP017,王磊,202402,40000
EMP017,王磊,202403,40000
EMP017,王磊,202404,40000
EMP017,王磊,202405,40000
EMP017,王磊,202406,40000
EMP017,王磊,202407,40000
EMP017,王磊,202408,40000
EMP017,王磊,202409,40000
EMP017,王磊,202410,40000
EMP017,王磊,202411,40000
EMP017,王磊,202412,40000
EMP018,刘洋,202401,7000
EMP018,刘洋,202402,7000
EMP018,刘洋,202403,7000
EMP018,刘洋,202404,7000
EMP018,刘洋,202405,7000
EMP018,刘洋,202406,7000
EMP018,刘洋,202407,7000
EMP018,刘洋,202408,7000
EMP018,刘洋,202409,7000
EMP018,刘洋,202410,7000
EMP018,刘洋,202411,7000
EMP018,刘洋,202412,7000
EMP019,陈静,202401,16000
EMP019,陈静,202402,16000
EMP019,陈静,202403,16000
EMP019,陈静,202404,16000
EMP019,陈静,202405,16000
EMP019,陈静,202406,16000
EMP019,陈静,202407,16000
EMP019,陈静,202408,16000
EMP019,陈静,202409,16000
EMP019,陈静,202410,16000
EMP019,陈静,202411,16000
EMP019,陈静,202412,16000
EMP020,赵敏,202401,13000
EMP020,赵敏,202402,13000
EMP020,赵敏,202403,13000
EMP020,赵敏,202404,13000
EMP020,赵敏,202405,13000
EMP020,赵敏,202406,13000
EMP020,赵敏,202407,13000
EMP020,赵敏,202408,13000
EMP020,赵敏,202409,13000
EMP020,赵敏,202410,13000
EMP020,赵敏,202411,13000
EMP020,赵敏,202412,13000
